city,districts,state,Environmental Stance,Latitude,Longitude,aqi,idx,carbon_intensity,temp_f,is_day,wind_mph,wind_degree,pressure_in,precip_in,humidity,cloud,feelslike_f,windchill_f,heatindex_f,dewpoint_f,vis_miles,uv,gust_mph,livability,livability_percentile
Alexandria,['LA-5'],Louisiana,0.0,38.8577,-77.05922,20.0,5336.0,532.0,73.9,0.0,10.5,300.0,29.74,0.0,83.0,25.0,77.5,75.6,79.0,68.3,6.0,1.0,16.3,72.61611356458818,65.42056074766354
Hampton,['VA-3'],Virginia,0.0,37.10373,-76.38701,22.0,5345.0,349.0,84.4,1.0,10.5,270.0,29.84,0.0,32.0,25.0,84.7,83.1,83.3,58.4,9.0,7.0,15.0,72.53329620473976,61.6822429906542
Roanoke,['VA-6'],Virginia,0.0,37.28342,-79.88452,21.0,5356.0,349.0,84.0,1.0,10.5,270.0,29.91,0.0,30.0,50.0,82.6,82.6,81.1,50.6,9.0,7.0,15.0,72.57402634788922,63.0173564753004
Portsmouth,['VA-3'],Virginia,0.0,36.90118,-76.43808,26.0,5354.0,349.0,59.2,0.0,2.2,10.0,29.97,0.0,55.0,0.0,59.2,48.9,51.9,45.6,6.0,1.0,16.9,72.440853620395,55.67423230974633
Suffolk,['VA-3'],Virginia,0.0,36.90118,-76.43808,26.0,5354.0,349.0,85.3,1.0,8.1,270.0,29.86,0.0,34.0,0.0,83.6,84.8,83.6,52.2,9.0,7.0,10.5,72.39141182755849,52.20293724966623
Lynchburg,['VA-6'],Virginia,0.0,37.28342,-79.88452,21.0,5356.0,349.0,84.0,1.0,2.2,255.0,29.88,0.0,31.0,0.0,81.3,83.1,82.1,47.4,9.0,8.0,7.1,72.36611261631829,50.467289719626166
Harrisonburg,['VA-6'],Virginia,0.0,38.47753,-78.81952,19.0,5350.0,349.0,79.7,1.0,8.1,210.0,29.9,0.0,42.0,0.0,78.9,80.7,80.0,50.4,9.0,7.0,10.4,72.60202099649541,64.61949265687583
Leesburg,['VA-10'],Virginia,63.888888888888886,39.02473,-77.48925,20.0,5337.0,349.0,82.9,1.0,9.4,290.0,29.83,0.0,40.0,0.0,82.5,81.7,81.7,54.8,9.0,7.0,13.9,71.54644260022502,9.212283044058744
Charlottesville,['VA-5'],Virginia,0.0,38.07657,-78.50397,13.0,5339.0,349.0,84.9,1.0,2.2,248.0,29.85,0.0,30.0,0.0,82.0,84.7,82.5,46.1,9.0,7.0,9.1,72.61076759958236,65.02002670226969
Danville,['VA-5'],Virginia,0.0,36.1092,-79.8011,44.0,8883.0,349.0,84.0,1.0,6.9,220.0,29.88,0.0,37.0,0.0,81.1,87.1,84.6,47.4,9.0,8.0,11.4,72.04473815122975,25.901201602136183
Blacksburg,['VA-9'],Virginia,0.0,37.28342,-79.88452,21.0,5356.0,349.0,79.0,1.0,4.3,280.0,29.99,0.0,38.0,0.0,78.2,78.3,78.0,47.8,9.0,7.0,10.6,72.46480198556834,58.07743658210948
Manassas,['VA-10'],Virginia,63.888888888888886,39.02473,-77.48925,20.0,5337.0,349.0,84.0,1.0,8.1,240.0,29.83,0.0,38.0,0.0,81.6,84.4,83.0,48.0,9.0,7.0,12.5,71.50281500922806,8.411214953271028
Atlanta,['GA-5'],Georgia,0.0,33.720192,-84.357056,49.0,13288.0,451.0,86.7,1.0,8.1,200.0,29.95,0.0,32.0,75.0,82.9,89.6,86.1,45.2,9.0,8.0,12.5,72.01644013665997,23.76502002670227
Augusta-Richmond County,['GA-12'],Georgia,2.7777777777777777,,,,,,,,,,,,,,,,,,,,,81.3648310415849,99.73297730307075
Savannah,['GA-1'],Georgia,0.0,32.090457,-81.130378,19.0,3920.0,451.0,88.7,1.0,9.4,140.0,29.86,0.0,52.0,25.0,87.8,92.5,93.5,59.6,9.0,8.0,13.9,72.59091361044536,64.08544726301736
Athens-Clarke County,['GA-10'],Georgia,0.0,33.96127,-84.06901,42.0,3915.0,451.0,,,,,,,,,,,,,,,,76.3004653484356,96.06141522029372
Sandy Springs,['GA-6'],Georgia,0.0,33.720192,-84.357056,49.0,13288.0,451.0,86.7,1.0,2.2,191.0,29.95,0.0,34.0,0.0,83.0,88.9,85.4,45.0,9.0,8.0,3.9,71.85611678500858,13.75166889185581
Macon,['GA-2'],Georgia,0.0,32.805408,-83.543521,45.0,3919.0,451.0,89.1,1.0,6.9,50.0,29.92,0.0,35.0,0.0,86.7,90.5,88.7,52.5,9.0,8.0,11.4,72.01832720039232,23.89853137516689
Johns Creek,['GA-6'],Georgia,0.0,33.96127,-84.06901,42.0,3915.0,451.0,,,,,,,,,,,,,,,,76.3004653484356,96.06141522029372
Warner Robins,['GA-8'],Georgia,0.0,32.6056,-83.597907,33.0,3909.0,451.0,89.8,1.0,3.8,360.0,29.91,0.0,29.0,0.0,87.7,90.3,88.7,53.1,9.0,8.0,8.3,72.10633170332783,32.04272363150868
Alpharetta,['GA-6'],Georgia,0.0,33.96127,-84.06901,42.0,3915.0,451.0,86.7,1.0,2.2,178.0,29.95,0.0,34.0,0.0,83.6,87.8,84.9,47.1,9.0,8.0,3.6,71.93271518013412,18.424566088117487
Marietta,['GA-11'],Georgia,0.0,33.720192,-84.357056,49.0,13288.0,451.0,86.5,1.0,2.2,10.0,29.97,0.0,34.0,0.0,82.8,88.8,85.5,45.1,9.0,8.0,4.4,71.85583376409737,13.618157543391188
Valdosta,['GA-8'],Georgia,0.0,30.848056,-83.294444,,3921.0,451.0,95.5,1.0,2.2,315.0,29.9,0.0,33.0,0.0,96.3,91.3,90.7,56.0,9.0,8.0,7.7,74.44941213134253,89.7196261682243
Dunwoody,['GA-6'],Georgia,0.0,33.96127,-84.06901,42.0,3915.0,451.0,86.7,1.0,2.2,191.0,29.95,0.0,34.0,0.0,83.0,88.9,85.4,45.0,9.0,8.0,3.9,71.93119763109318,18.29105473965287
Omaha,['NE-2'],Nebraska,0.0,41.2474,-95.9731,42.0,7363.0,482.0,73.0,1.0,3.8,20.0,29.94,0.0,54.0,50.0,76.8,72.6,76.8,63.2,9.0,6.0,15.7,72.05116461322392,26.168224299065418
Lincoln,['NE-1'],Nebraska,0.0,40.812558,-96.675733,5.0,7364.0,482.0,73.0,1.0,16.1,30.0,29.93,0.0,59.0,0.0,76.8,73.4,77.1,62.9,9.0,6.0,20.6,72.99633852095023,76.50200267022697
Grand Island,['NE-3'],Nebraska,0.0,40.812558,-96.675733,5.0,7364.0,482.0,68.5,1.0,16.1,30.0,29.98,0.0,73.0,0.0,68.5,71.1,73.1,59.1,9.0,6.0,18.0,73.11548341070217,80.10680907877169
Minneapolis,['MN-5'],Minnesota,0.0,44.9536,-93.2581,9.0,7344.0,532.0,75.9,1.0,15.0,340.0,29.86,0.0,33.0,75.0,76.3,73.4,75.0,43.4,9.0,6.0,19.5,72.92922228221347,74.23230974632844
St. Paul,['MN-4'],Minnesota,0.0,44.9594,-93.0356,10.0,7348.0,532.0,,,,,,,,,,,,,,,,77.06519485168852,98.39786381842457
Duluth,['MN-8'],Minnesota,0.0,46.743889,-92.166946,15.0,7334.0,532.0,75.2,1.0,8.1,310.0,29.79,0.0,31.0,75.0,77.4,66.5,66.5,47.9,9.0,5.0,23.0,73.42112433768625,83.71161548731642
Brooklyn Park,['MN-3'],Minnesota,0.0,45.013611,-93.272049,25.0,9536.0,532.0,75.0,1.0,11.9,330.0,29.85,0.0,32.0,0.0,76.5,71.8,75.0,46.6,9.0,6.0,13.6,72.52349993448568,61.34846461949266
Plymouth,['MN-3'],Minnesota,0.0,45.013611,-93.272049,25.0,9536.0,532.0,52.3,0.0,6.9,340.0,30.06,0.0,82.0,0.0,49.1,43.1,47.5,43.3,6.0,1.0,19.7,72.44397097911092,56.34178905206942
Eagan,['MN-2'],Minnesota,0.0,44.7383,-93.2372,9.0,7347.0,532.0,75.9,1.0,15.0,340.0,29.86,0.0,33.0,75.0,77.0,71.9,75.0,47.0,9.0,6.0,19.5,72.92922228221347,74.23230974632844
Woodbury,['MN-4'],Minnesota,0.0,44.9594,-93.0356,10.0,7348.0,532.0,75.0,1.0,10.5,310.0,29.86,0.0,34.0,50.0,76.7,71.7,75.1,48.4,9.0,6.0,13.2,73.01512905262818,77.23631508678238
Maple Grove,['MN-3'],Minnesota,0.0,45.013611,-93.272049,25.0,9536.0,532.0,75.0,1.0,11.9,330.0,29.85,0.0,32.0,0.0,76.7,71.0,75.0,47.6,9.0,6.0,13.4,72.52349993448568,61.34846461949266
Eden Prairie,['MN-3'],Minnesota,0.0,44.789398,-93.512497,22.0,11928.0,532.0,75.0,1.0,15.0,310.0,29.86,0.0,34.0,25.0,76.6,71.4,75.0,47.4,9.0,6.0,19.5,72.51529074372587,60.68090787716955
Coon Rapids,['MN-6'],Minnesota,0.0,45.1425,-93.2139,22.0,7346.0,532.0,75.6,1.0,9.4,320.0,29.86,0.0,31.0,0.0,76.7,72.0,75.2,46.2,9.0,6.0,13.9,72.63124882306487,65.82109479305741
Burnsville,['MN-2'],Minnesota,0.0,44.7383,-93.2372,9.0,7347.0,532.0,75.9,1.0,15.0,340.0,29.86,0.0,33.0,75.0,76.9,72.0,75.0,46.4,9.0,6.0,19.5,72.92922228221347,74.23230974632844
Blaine,['MN-6'],Minnesota,0.0,45.1425,-93.2139,22.0,7346.0,532.0,75.6,1.0,9.4,320.0,29.86,0.0,31.0,0.0,76.8,71.7,75.0,46.8,9.0,6.0,14.2,72.63705264732558,66.22162883845127
Lakeville,['MN-2'],Minnesota,0.0,44.706123,-93.285803,9.0,7332.0,532.0,75.6,1.0,13.6,310.0,29.88,0.0,36.0,50.0,77.1,71.0,75.0,48.3,9.0,6.0,14.1,72.96782249495811,75.16688918558077
Minnetonka,['MN-3'],Minnesota,0.0,44.9536,-93.2581,9.0,7344.0,532.0,75.0,1.0,15.0,310.0,29.86,0.0,34.0,25.0,76.7,71.1,75.1,47.6,9.0,6.0,19.5,72.92628969664834,73.76502002670226
Apple Valley,['MN-2'],Minnesota,0.0,44.7383,-93.2372,9.0,7347.0,532.0,90.1,1.0,13.6,170.0,29.9,0.0,23.0,0.0,86.2,89.6,85.8,37.9,9.0,8.0,22.1,72.84563173544137,71.56208277703605
Edina,['MN-3'],Minnesota,0.0,44.9536,-93.2581,9.0,7344.0,532.0,75.9,1.0,15.0,340.0,29.86,0.0,33.0,75.0,76.8,72.1,75.1,45.8,9.0,6.0,19.5,72.92628969664834,73.76502002670226
St. Louis Park,['MN-5'],Minnesota,0.0,44.9536,-93.2581,9.0,7344.0,532.0,,,,,,,,,,,,,,,,77.10089484007666,98.73164218958611
Mankato,['MN-1'],Minnesota,0.0,44.789398,-93.512497,22.0,11928.0,532.0,73.9,1.0,9.4,280.0,29.9,0.0,38.0,75.0,76.5,70.7,74.6,49.3,9.0,6.0,11.5,72.64941995116287,66.62216288384512
Maplewood,['MN-4'],Minnesota,0.0,44.9594,-93.0356,10.0,7348.0,532.0,75.0,1.0,10.5,310.0,29.86,0.0,34.0,50.0,76.4,72.1,75.1,45.9,9.0,6.0,13.1,73.01512905262818,77.23631508678238
Moorhead,['MN-7'],Minnesota,0.0,46.933601,-96.854698,22.0,7446.0,482.0,80.1,1.0,17.4,320.0,29.89,0.0,24.0,25.0,81.7,70.3,73.6,52.4,9.0,6.0,21.9,72.49813754217406,59.612817089452605
Shakopee,['MN-2'],Minnesota,0.0,44.789398,-93.512497,22.0,11928.0,532.0,75.0,1.0,15.0,310.0,29.86,0.0,34.0,25.0,76.6,71.4,75.0,47.4,9.0,6.0,19.5,72.51529074372587,60.68090787716955
Wichita,['KS-4'],Kansas,0.0,37.7011,-97.3139,40.0,9189.0,482.0,89.1,1.0,8.1,70.0,29.77,0.0,56.0,75.0,88.1,95.0,97.7,61.8,9.0,8.0,12.5,72.10758273121068,32.30974632843792
Overland Park,['KS-3'],Kansas,0.0,38.8386,-94.7464,39.0,9190.0,482.0,84.9,1.0,5.6,60.0,29.82,0.0,63.0,100.0,92.2,82.6,88.4,72.5,9.0,6.0,9.8,72.05788446057585,27.703604806408542
Olathe,['KS-3'],Kansas,0.0,38.8386,-94.7464,39.0,9190.0,482.0,84.9,1.0,5.6,60.0,29.82,0.0,63.0,100.0,93.7,82.2,88.4,73.7,9.0,6.0,11.0,72.05788446057585,27.703604806408542
Topeka,['KS-2'],Kansas,0.0,39.0242,-95.7114,42.0,9514.0,482.0,86.4,1.0,13.6,30.0,29.82,0.01,57.0,75.0,98.2,81.2,86.9,73.3,9.0,6.0,13.8,72.04224594757834,25.634178905206944
Shawnee,['KS-3'],Kansas,0.0,39.1175,-94.6356,43.0,7407.0,482.0,87.1,1.0,12.5,10.0,29.8,0.0,57.0,100.0,97.1,82.5,88.0,72.4,9.0,6.0,17.0,72.05845269930056,27.903871829105476
Manhattan,['KS-1'],Kansas,0.0,39.0242,-95.7114,42.0,9514.0,482.0,88.0,1.0,15.0,40.0,29.82,0.0,57.0,50.0,101.1,80.9,85.8,71.8,9.0,6.0,17.5,72.00618020795302,23.230974632843793
Lenexa,['KS-3'],Kansas,0.0,38.8386,-94.7464,39.0,9190.0,482.0,84.9,1.0,5.6,60.0,29.82,0.0,63.0,100.0,92.7,83.0,89.3,73.5,9.0,6.0,9.6,72.05672464708577,27.369826435246996
Salina,['KS-1'],Kansas,0.0,37.7011,-97.3139,40.0,9189.0,482.0,,,,,,,,,,,,,,,,76.32630003760174,96.26168224299066
Hutchinson,['KS-1'],Kansas,0.0,37.7011,-97.3139,40.0,9189.0,482.0,93.0,1.0,11.9,50.0,29.78,0.0,49.0,0.0,97.7,90.7,94.2,65.0,9.0,7.0,12.3,72.10846849448411,32.71028037383177
New Orleans,['LA-2'],Louisiana,0.0,29.993278,-90.101464,53.0,12847.0,532.0,93.9,1.0,10.5,70.0,29.92,0.0,48.0,0.0,98.9,90.9,94.0,64.5,9.0,8.0,15.0,72.01283809966283,23.63150867823765
Baton Rouge,['LA-6'],Louisiana,0.0,30.46198,-91.17922,54.0,6513.0,532.0,97.0,1.0,4.3,90.0,29.91,0.0,32.0,0.0,104.1,93.0,98.1,65.7,9.0,8.0,8.7,71.86078119632487,13.885180240320427
Shreveport,['LA-4'],Louisiana,0.0,32.53626,-93.74891,53.0,7635.0,482.0,93.0,1.0,4.3,170.0,29.88,0.0,51.0,75.0,96.8,95.6,102.5,68.2,9.0,9.0,7.7,71.86795176312134,14.485981308411214
Lake Charles,['LA-3'],Louisiana,0.0,30.262347,-93.284906,47.0,6519.0,532.0,93.4,1.0,11.9,200.0,29.89,0.0,53.0,50.0,100.7,92.6,101.0,70.4,9.0,8.0,16.3,72.02456089053216,24.03204272363151
Kenner,['LA-2'],Louisiana,0.0,30.040998,-90.272735,40.0,6514.0,532.0,93.9,1.0,8.1,20.0,29.91,0.0,45.0,50.0,104.5,85.9,89.1,66.3,9.0,8.0,14.9,72.11178193332701,32.843791722296395
Bossier City,['LA-4'],Louisiana,0.0,32.53626,-93.74891,53.0,7635.0,482.0,93.0,1.0,4.3,170.0,29.88,0.0,51.0,75.0,96.8,95.6,102.5,68.2,9.0,9.0,7.7,71.86795176312134,14.485981308411214
Monroe,['LA-5'],Louisiana,0.0,32.509789,-92.04605,42.0,6517.0,532.0,93.0,1.0,5.6,190.0,29.91,0.0,51.0,0.0,101.8,90.6,97.7,70.3,9.0,8.0,6.8,72.01186038864292,23.49799732977303
Honolulu,['HI-1'],Hawaii,0.0,21.30758,-157.85542,17.0,5268.0,,84.6,1.0,2.2,79.0,30.1,0.0,62.0,25.0,91.2,78.3,81.1,66.9,9.0,7.0,9.8,75.2613553741607,93.32443257676903
Anchorage,['AK-1'],Alaska,0.0,61.1744921,-149.8344237,18.0,8693.0,,57.0,1.0,2.2,10.0,29.83,0.0,49.0,0.0,55.6,59.7,59.7,42.7,9.0,5.0,10.2,76.1923481614812,95.06008010680908
Jersey City,['NJ-8'],New Jersey,0.0,40.72545,-74.05229,5.0,3560.0,349.0,81.0,1.0,16.1,280.0,29.76,0.0,33.0,50.0,79.5,79.2,78.4,47.1,9.0,7.0,20.6,72.9815483938818,75.56742323097463
Paterson,['NJ-9'],New Jersey,0.0,40.85355,-73.9661,19.0,8193.0,349.0,79.0,1.0,12.5,290.0,29.78,0.0,32.0,75.0,78.7,76.9,77.4,49.0,9.0,7.0,17.0,72.62023198542511,65.55407209612817
Elizabeth,['NJ-8'],New Jersey,0.0,40.64144,-74.20836,13.0,3558.0,349.0,81.0,1.0,16.1,280.0,29.76,0.0,33.0,50.0,80.0,78.5,78.3,48.9,9.0,7.0,20.6,72.6963530958819,67.69025367156209
Clifton,['NJ-11'],New Jersey,100.0,40.72102,-74.1928,26.0,3562.0,349.0,79.0,1.0,15.0,280.0,29.76,0.0,38.0,25.0,78.4,77.4,77.5,47.8,9.0,7.0,19.5,71.31436651481009,7.343124165554073
Trenton,['NJ-12'],New Jersey,97.2222222222222,40.28308,-74.74264,34.0,8530.0,349.0,77.5,1.0,12.5,290.0,29.78,0.0,39.0,25.0,77.8,78.0,78.2,50.8,9.0,7.0,14.0,71.20677638608893,6.408544726301736
Camden,['NJ-1'],New Jersey,0.0,39.934635,-75.126126,36.0,10168.0,349.0,80.1,1.0,11.9,320.0,29.8,0.0,35.0,50.0,79.6,78.3,78.4,50.5,9.0,7.0,13.1,72.23529036917711,40.453938584779706
Passaic,['NJ-9'],New Jersey,0.0,40.85355,-73.9661,19.0,8193.0,349.0,79.0,1.0,15.0,280.0,29.76,0.0,38.0,25.0,78.3,77.8,77.7,47.9,9.0,7.0,19.5,72.54606777864565,62.34979973297731
Union City,['NJ-8'],New Jersey,0.0,40.72545,-74.05229,5.0,3560.0,349.0,66.9,1.0,16.1,290.0,29.92,0.0,61.0,0.0,66.9,71.7,75.3,50.2,9.0,5.0,20.6,73.04437363503736,78.1041388518024
Bayonne,['NJ-10'],New Jersey,100.0,40.63306,-74.137156,32.0,5882.0,349.0,81.0,1.0,16.1,280.0,29.76,0.0,33.0,50.0,80.1,78.3,78.2,49.2,9.0,7.0,20.6,71.14435598349134,6.141522029372497
East Orange,['NJ-10'],New Jersey,100.0,40.72102,-74.1928,26.0,3562.0,349.0,81.0,1.0,16.1,280.0,29.76,0.0,33.0,50.0,79.5,78.8,78.1,46.6,9.0,7.0,20.6,71.27448519839533,7.076101468624834
Vineland,['NJ-2'],New Jersey,0.0,39.42227,-75.0252,39.0,3561.0,349.0,82.0,1.0,9.4,280.0,29.8,0.0,34.0,0.0,82.6,76.7,78.1,54.2,9.0,6.0,14.7,72.22987631407149,39.519359145527375
New Brunswick,['NJ-6'],New Jersey,0.0,40.46218,-74.42944,33.0,8531.0,349.0,80.1,1.0,8.1,290.0,29.77,0.0,39.0,25.0,79.8,77.4,78.0,51.2,9.0,7.0,13.7,72.29319479268923,44.99332443257677
Hoboken,['NJ-8'],New Jersey,0.0,40.72545,-74.05229,5.0,3560.0,349.0,75.9,1.0,2.2,286.0,29.8,0.0,45.0,25.0,75.9,79.6,78.5,46.6,9.0,7.0,14.9,72.9338328124194,74.49933244325769
Perth Amboy,['NJ-6'],New Jersey,0.0,40.580254,-74.198295,41.0,65.0,349.0,81.0,1.0,16.1,280.0,29.76,0.0,33.0,50.0,80.7,77.3,77.9,51.4,9.0,7.0,16.9,72.05357938672937,26.56875834445928
West New York,['NJ-8'],New Jersey,0.0,40.819732,-73.948239,17.0,59.0,349.0,75.9,1.0,2.2,288.0,29.8,0.0,45.0,25.0,76.0,78.9,78.1,46.2,9.0,7.0,14.5,72.52359407572021,61.548731642189594
Hackensack,['NJ-5'],New Jersey,0.0,40.85355,-73.9661,19.0,8193.0,349.0,79.0,1.0,15.0,280.0,29.76,0.0,38.0,25.0,78.4,77.9,77.8,48.0,9.0,7.0,19.5,72.54443416830209,62.082777036048064
Sayreville,['NJ-12'],New Jersey,97.2222222222222,40.46218,-74.42944,33.0,8531.0,349.0,81.0,1.0,16.1,280.0,29.76,0.0,33.0,50.0,80.8,77.3,78.0,51.9,9.0,7.0,20.6,71.12861435231571,5.473965287049399
Kearny,['NJ-8'],New Jersey,0.0,40.72102,-74.1928,26.0,3562.0,349.0,81.0,1.0,16.1,280.0,29.76,0.0,33.0,50.0,79.4,79.0,78.2,46.5,9.0,7.0,20.6,72.3217143535746,46.99599465954606
Linden,['NJ-8'],New Jersey,0.0,40.6041,-74.27517,1.0,3564.0,349.0,86.4,1.0,4.3,50.0,29.88,0.03,70.0,25.0,98.1,83.6,91.4,75.1,6.0,6.0,4.9,73.08516679253741,79.03871829105475
Atlantic City,['NJ-2'],New Jersey,0.0,39.464872,-74.448736,31.0,3556.0,349.0,82.9,1.0,12.5,300.0,29.79,0.0,33.0,25.0,84.9,74.3,77.1,56.1,9.0,6.0,21.1,72.33022435845784,48.197596795727634
Boise City,['ID-1'],Idaho,0.0,43.618889,-116.213611,25.0,9615.0,171.0,,,,,,,,,,,,,,,,76.83615040700033,97.9973297730307
Nampa,['ID-1'],Idaho,0.0,43.58031,-116.562676,11.0,5320.0,171.0,89.6,1.0,2.2,328.0,29.84,0.0,26.0,0.0,87.6,87.1,84.9,50.3,9.0,8.0,8.7,72.8889207530923,72.49666221628839
Meridian,['MS-3'],Mississippi,0.0,43.600699,-116.347853,38.0,7624.0,451.0,77.4,0.0,5.6,170.0,29.74,0.05,100.0,50.0,84.2,72.9,77.5,72.7,3.0,1.0,10.1,72.14288887219787,35.380507343124165
Idaho Falls,['ID-2'],Idaho,0.0,43.464717,-112.046535,61.0,5310.0,566.0,84.9,1.0,12.5,200.0,29.97,0.0,18.0,0.0,82.0,82.2,79.7,43.6,9.0,7.0,17.0,71.95249501451082,20.427236315086784
Pocatello,['ID-2'],Idaho,0.0,42.87667,-112.45972,34.0,5860.0,171.0,86.2,1.0,13.6,250.0,29.95,0.0,26.0,25.0,83.4,83.9,81.3,46.0,9.0,7.0,18.1,72.41186848827478,53.67156208277704
Caldwell,['ID-1'],Idaho,0.0,43.58031,-116.562676,11.0,5320.0,171.0,89.1,1.0,3.8,260.0,29.84,0.0,22.0,0.0,86.8,86.8,84.5,49.7,9.0,8.0,8.0,72.93384861543068,74.6328437917223
Coeur d'Alene,['ID-1'],Idaho,0.0,47.663962,-117.25765,9.0,148.0,43.0,,,,,,,,,,,,,,,,78.39253924569128,99.46595460614152
Twin Falls,['ID-2'],Idaho,0.0,42.565089,-114.494717,13.0,5321.0,171.0,89.1,1.0,8.1,310.0,29.92,0.0,23.0,0.0,85.3,88.7,85.1,44.4,9.0,8.0,8.2,72.98183945088017,75.70093457943925
Birmingham,['AL-7'],Alabama,0.0,33.5531,-86.815,47.0,7320.0,451.0,52.2,0.0,9.4,330.0,29.97,0.0,62.0,0.0,50.4,44.3,47.0,39.7,6.0,1.0,11.0,72.1388692155041,35.11348464619493
Montgomery,['AL-2'],Alabama,0.0,32.4069,-86.2564,40.0,7379.0,451.0,88.9,1.0,2.2,10.0,29.92,0.0,30.0,0.0,87.9,87.7,87.0,54.9,9.0,8.0,4.4,71.95362587242998,20.5607476635514
Mobile,['AL-1'],Alabama,0.0,30.7697,-88.0875,38.0,8199.0,451.0,90.0,1.0,6.9,150.0,29.95,0.0,32.0,0.0,89.5,90.2,90.3,57.7,9.0,8.0,9.0,72.10666725937305,32.176234979973295
Tuscaloosa,['AL-4'],Alabama,0.0,33.3311,-87.0036,44.0,7321.0,451.0,88.0,1.0,5.6,180.0,29.93,0.0,35.0,0.0,85.6,89.6,87.9,52.2,9.0,8.0,5.8,71.99478811845708,22.296395193591458
Hoover,['AL-6'],Alabama,0.0,33.3864,-86.8167,,7378.0,451.0,88.0,1.0,2.2,10.0,29.96,0.0,35.0,25.0,85.5,89.3,87.4,51.4,9.0,8.0,5.7,74.45356392701684,89.85313751668892
Dothan,['AL-2'],Alabama,0.0,30.130555555556,-85.731388888889,22.0,6282.0,451.0,91.9,1.0,6.9,10.0,29.97,0.0,30.0,0.0,92.8,88.0,87.6,57.0,9.0,8.0,11.4,72.44241765152127,56.074766355140184
Florence,['AL-4'],Alabama,0.0,34.6917,-86.591698,43.0,7596.0,311.0,79.2,0.0,12.5,220.0,29.97,0.0,84.0,0.0,82.6,80.2,84.1,69.9,6.0,1.0,22.8,72.082834583116,30.173564753004005
Gadsden,['AL-4'],Alabama,0.0,33.991341,-85.992653,45.0,8202.0,451.0,82.9,1.0,2.2,282.0,29.97,0.0,46.0,0.0,81.2,85.9,84.8,52.8,9.0,8.0,2.6,71.89784951921001,15.887850467289718
Des Moines,['IA-3'],Iowa,0.0,41.603056,-93.643056,37.0,6924.0,532.0,73.0,1.0,12.5,360.0,29.9,0.0,51.0,100.0,76.8,72.5,76.5,62.0,9.0,5.0,14.9,72.22927194429201,39.38584779706275
Cedar Rapids,['IA-1'],Iowa,0.0,41.9767,-91.6878,26.0,7637.0,532.0,69.1,1.0,13.6,340.0,29.86,0.0,68.0,50.0,69.1,65.8,65.8,59.5,9.0,5.0,18.1,73.15639245868039,80.64085447263018
Davenport,['IA-2'],Iowa,0.0,41.530011,-90.587611,65.0,6913.0,532.0,68.2,1.0,11.9,350.0,29.81,0.01,81.0,100.0,68.2,66.4,66.7,65.6,9.0,5.0,14.5,72.62525535905779,65.68758344459279
Sioux City,['IA-4'],Iowa,0.0,43.54792,-96.700768,37.0,7490.0,482.0,77.2,1.0,8.1,30.0,29.94,0.0,47.0,50.0,79.9,67.9,69.3,56.5,9.0,5.0,10.9,72.59587076129293,64.21895861148198
Iowa City,['IA-2'],Iowa,0.0,41.658195,-91.503471,10.0,6920.0,532.0,71.1,1.0,16.1,360.0,29.87,0.0,66.0,0.0,71.1,65.2,65.7,59.9,9.0,4.0,20.6,73.58122969091026,86.38184245660881
Waterloo,['IA-1'],Iowa,0.0,41.9767,-91.6878,26.0,7637.0,532.0,59.2,1.0,11.9,300.0,29.84,0.03,72.0,100.0,59.2,56.0,57.9,53.7,8.0,3.0,14.2,73.1111114309662,79.57276368491321
Council Bluffs,['IA-3'],Iowa,0.0,41.2474,-95.9731,42.0,7363.0,482.0,73.0,1.0,13.6,20.0,29.91,0.0,59.0,100.0,76.8,72.7,76.8,63.0,9.0,6.0,14.9,72.12268197693892,33.64485981308411
Ames,['IA-4'],Iowa,0.0,41.603056,-93.643056,37.0,6924.0,532.0,73.0,1.0,11.9,10.0,29.9,0.0,51.0,0.0,76.8,69.6,71.9,60.2,9.0,5.0,13.5,72.41221463914133,53.80507343124166
West Des Moines,['IA-3'],Iowa,0.0,41.603056,-93.643056,37.0,6924.0,532.0,73.0,1.0,12.5,360.0,29.9,0.0,51.0,100.0,76.8,72.6,76.6,62.0,9.0,5.0,15.6,72.22714616137985,39.25233644859813
Dubuque,['IA-1'],Iowa,0.0,41.875,-90.177498,22.0,6917.0,532.0,62.1,1.0,10.5,10.0,29.86,0.0,84.0,0.0,62.1,62.7,62.8,58.1,9.0,4.0,10.7,73.79823336131624,87.98397863818424
Ankeny,['IA-3'],Iowa,0.0,41.603056,-93.643056,37.0,6924.0,532.0,72.3,1.0,11.9,10.0,29.9,0.0,57.0,0.0,76.5,71.8,76.0,61.3,9.0,5.0,14.3,72.25725474402735,42.18958611481976
Urbandale,['IA-3'],Iowa,0.0,41.603056,-93.643056,37.0,6924.0,532.0,73.0,1.0,12.5,360.0,29.9,0.0,51.0,100.0,76.8,72.4,76.3,61.9,9.0,5.0,14.3,72.2336645574945,40.32042723631509
Cedar Falls,['IA-1'],Iowa,0.0,41.9767,-91.6878,26.0,7637.0,532.0,73.0,1.0,11.9,330.0,29.86,0.0,55.0,25.0,76.7,68.8,70.3,56.7,9.0,6.0,15.4,72.73043897595689,68.4913217623498
